,bed rooms,baths,square feet,address,price
1124,4,3,3118,"2023 W 108th Place Chicago, IL 60643",925000.0
1125,4,3,3300,"1318 W Huron Street Chicago, IL 60642",875000.0
1126,2,2,2100,"1550 N State Parkway 501 Chicago, IL 60610",699000.0
1127,3,3,2640,"8237 S Fairfield Avenue Chicago, IL 60652",486000.0
1128,3,2,1600,"11155 S Washtenaw Avenue Chicago, IL 60655",369000.0
1129,3,2,2528,"7647 S Campbell Avenue Chicago, IL 60652",346500.0
1130,2,1,971,"7804 W Summerdale Avenue Chicago, IL 60656",315000.0
1131,3,1,1800,"10755 S KING Drive Chicago, IL 60628",205000.0
1132,2,2,1175,"4527 S Drexel Boulevard 2N Chicago, IL 60653",188000.0
1133,2,1,920,"10035 S Peoria Street Chicago, IL 60643",179926.0
1134,4,1,1344,"6344 S Mozart Street Chicago, IL 60629",169900.0
1135,4,3,2000,"1914 N Lotus Avenue Chicago, IL 60639",350000.0
1136,5,7,6800,"2130 N Cleveland Avenue Chicago, IL 60614",4599000.0
1137,4,3,3000,"912 W Roscoe Street PH Chicago, IL 60657",1479000.0
1138,3,3,1800,"3763 N Wilton Avenue 1S Chicago, IL 60613",765000.0
1139,2,2,1440,"125 E 13TH Street 806 Chicago, IL 60605",649900.0
1140,1,1,857,"225 N Columbus Drive 5503 Chicago, IL 60601",549999.0
1141,4,2,1700,"3015 N LEAVITT Street 3E Chicago, IL 60618",519000.0
1142,3,3,2600,"3418 N Nagle Avenue Chicago, IL 60634",499000.0
1143,3,2,1560,"2629 W Chicago Avenue 3 Chicago, IL 60622",449900.0
1144,2,2,1811,"415 W Aldine Avenue 9D Chicago, IL 60657",449000.0
1145,3,1,1400,"3315 S Carpenter Street Chicago, IL 60608",435000.0
1146,4,3,4032,"78 E 89th Place Chicago, IL 60619",389000.0
1147,4,1,936,"4859 N Cumberland Avenue Norridge, IL 60706",380000.0
1148,2,2,1250,"4541 N Malden Street GS Chicago, IL 60640",379000.0
1149,2,2,1150,"655 W IRVING PARK Road 3302 Chicago, IL 60657",340000.0
1150,4,3,1967,"10748 S VERNON Avenue Chicago, IL 60628",319000.0
1151,4,2,1000,"4721 W 84th Place Chicago, IL 60652",315000.0
1152,3,2,1200,"8729 S Indiana Avenue Chicago, IL 60619",309900.0
1153,2,1,1688,"2551 W 110th Street Chicago, IL 60655",309900.0
1154,3,3,1757,"8738 S Wabash Avenue Chicago, IL 60619",299900.0
1155,3,1,1243,"10643 S Ridgeway Avenue Chicago, IL 60655",289900.0
1156,4,2,2051,"1017 N Keystone Avenue Chicago, IL 60651",289900.0
1157,3,3,2600,"7955 S May Street Chicago, IL 60620",289000.0
1158,4,2,1332,"10137 S Vernon Avenue Chicago, IL 60628",279900.0
1159,3,3,1980,"12901 S Normal Avenue Chicago, IL 60628",274900.0
1160,1,1,900,"161 W Harrison Street 704 Chicago, IL 60605",270000.0
1161,3,2,1000,"12902 S Lowe Avenue Chicago, IL 60628",245000.0
1162,2,2,1700,"517 W 127TH Street Chicago, IL 60628",230000.0
1163,1,1,800,"1845 S Michigan Avenue 902 Chicago, IL 60616",222000.0
1164,4,2,1534,"14220 S Wabash Avenue Riverdale, IL 60827",215000.0
1165,2,1,900,"3853 N Narragansett Avenue 301 Chicago, IL 60634",214000.0
1166,3,2,1222,"8020 S Manistee Avenue Chicago, IL 60617",209900.0
1167,1,1,800,"3950 N LAKE SHORE Drive 1318C Chicago, IL 60613",200000.0
1168,5,3,2000,"8214 S Coles Avenue Chicago, IL 60617",71900.0
1169,3,2,2650,"1355 N Mohawk Street Unit PH Chicago, IL 60610",879000.0
1170,3,2,1260,"3633 W 70th Place Chicago, IL 60629",275000.0
1171,4,2,1502,"12538 S Wentworth Avenue Chicago, IL 60628",255000.0
1172,4,1,1692,"3537 W. 78th Pl Chicago, IL 60652",250000.0
1173,2,1,1100,"6560 W Roscoe Street Unit 2S Chicago, IL 60634",235000.0
1174,1,1,1000,"5000 N Marine Drive Unit 6E Chicago, IL 60640",173000.0
1175,3,1,1555,"2812 W Coyle Avenue Chicago, IL 60645",550000.0
1176,3,2,1100,"12629 S Lincoln Street Calumet Park, IL 60827",180000.0
1177,4,4,3660,"21 N May Street 802 Chicago, IL 60607",3150000.0
1178,4,3,4388,"1500 W Wrightwood Avenue 1 Chicago, IL 60614",2100000.0
1179,4,3,3100,"319 W Erie Street 3W Chicago, IL 60654",1700000.0
1180,3,3,2396,"360 W Erie Street 6D Chicago, IL 60654",1599000.0
1181,4,3,3690,"2608 W Winona Street Chicago, IL 60625",1499000.0
1182,3,3,2700,"1441 W Thome Avenue Chicago, IL 60660",995000.0
1183,5,3,3200,"823 N Richmond Street Chicago, IL 60622",750000.0
1184,4,3,4000,"1934 N 74th Court Elmwood Park, IL 60707",698000.0
1185,3,1,3000,"4924 N Bell Avenue Chicago, IL 60625",599900.0
1186,2,2,1600,"880 N Lake Shore Drive 12GH Chicago, IL 60611",595000.0
1187,2,2,1500,"1522 S Prairie Avenue D Chicago, IL 60605",575000.0
1188,2,1,1600,"1839 N Bissell Street 2F Chicago, IL 60614",565000.0
1189,1,1,934,"401 N WABASH Avenue 56C Chicago, IL 60611",550000.0
1190,3,2,2995,"4412 S Oakenwald Avenue Chicago, IL 60653",549000.0
1191,3,2,2000,"2815 N Kildare Avenue Chicago, IL 60641",539000.0
1192,2,2,1000,"921 W Webster Avenue 1 Chicago, IL 60614",495000.0
1193,3,3,1416,"4719 N Anthon Avenue Chicago, IL 60656",449900.0
1194,3,2,1100,"7339 W Touhy Avenue Chicago, IL 60631",435000.0
1195,2,2,1540,"6124 N Broadway Street 3S Chicago, IL 60660",429900.0
1196,2,2,1200,"720 N Larrabee Street 1210 Chicago, IL 60654",425000.0
1197,3,2,1850,"3849 N Pioneer Avenue Chicago, IL 60634",425000.0
1198,3,2,1600,"2451 N Janssen Avenue 1 Chicago, IL 60614",414900.0
1199,2,2,1100,"1740 N Maplewood Avenue 105 Chicago, IL 60647",400000.0
1200,3,2,2670,"2301 W 103rd Street Chicago, IL 60643",394999.0
1201,3,1,986,"5025 N Oneida Avenue Norridge, IL 60706",385000.0
1202,5,3,3096,"650 N Central Avenue Chicago, IL 60644",379900.0
1203,2,2,1203,"5808 N Mobile Avenue Chicago, IL 60646",375000.0
1204,4,3,1990,"3748 W 55th Street Chicago, IL 60632",365000.0
1205,4,3,1350,"3758 N Pacific Avenue Chicago, IL 60634",350000.0
1206,2,2,1200,"941 N Fairfield Avenue 2 Chicago, IL 60622",349900.0
1207,5,2,1820,"10117 S Washtenaw Avenue Chicago, IL 60655",340000.0
1208,4,3,1943,"6230 S Kostner Avenue Chicago, IL 60629",340000.0
1209,4,2,1855,"11801 S Millard Avenue Alsip, IL 60803",339900.0
1210,3,3,2475,"523 E 89th Place Chicago, IL 60619",335550.0
1211,2,2,918,"5248 S Normandy Avenue Chicago, IL 60638",330000.0
1212,1,1,900,"2800 N Lake Shore Drive 3107 Chicago, IL 60657",325000.0
1213,3,1,1291,"2139 W Farwell Avenue C Chicago, IL 60645",320000.0
1214,2,2,1150,"811 S LYTLE Street 216 Chicago, IL 60607",319900.0
1215,3,2,3750,"5344 S Rockwell Street Chicago, IL 60632",319500.0
1216,4,2,1113,"3911 W 71st Street Chicago, IL 60629",294900.0
1217,1,1,807,"440 N Wabash Avenue 4511 Chicago, IL 60611",289000.0
1218,4,1,2200,"6329 S Kenneth Avenue Chicago, IL 60629",260000.0
1219,2,2,900,"1342 W Greenleaf Avenue 1B Chicago, IL 60626",245000.0
1220,2,2,920,"9325 S Sacramento Avenue Evergreen Park, IL 60805",239900.0
1221,2,1,1200,"7227 W HIGGINS Avenue 204 Chicago, IL 60656",215000.0
1222,4,2,1233,"11308 S Avenue H Chicago, IL 60617",199900.0
1223,1,1,850,"33 E Cedar Street 12A Chicago, IL 60611",169900.0
1224,1,1,800,"3838 W 111th Street 401 Chicago, IL 60655",125000.0
1225,2,1,738,"10 W 140th Court Riverdale, IL 60827",64900.0
1226,3,2,2743,"6630 N Loron Chicago, IL 60646",649900.0
1227,4,2,2500,"1640 W 106th Street Chicago, IL 60643",549900.0
1228,3,2,1789,"1727 S Indiana Avenue Unit 410 Chicago, IL 60616",499900.0
1229,4,2,2040,"1525 N Ridgeway Avenue Chicago, IL 60651",479000.0
1230,3,1,1140,"7459 W.  Forest Preeserve Ave Chicago, IL 60634",349900.0
1231,3,2,1150,"519 S Maplewood Avenue Unit 3S 3S Chicago, IL 60612",264900.0
1232,2,1,943,"4856 N Paulina Street Unit 3E Chicago, IL 60640",255000.0
1233,2,2,1000,"1446 W Jarvis G Chicago, IL 60626",230000.0
1234,1,1,600,"2330 N Harlem Avenue #1A Elmwood Park, IL 60707",109900.0
1235,4,3,2800,"4946 S Drexel Boulevard , E Chicago, IL 60615",484900.0
1236,3,2,1200,"11150 S Saint Louis Avenue Chicago, IL 60655",329900.0
1237,1,1,700,"222 N Columbus Drive , 606 Chicago, IL 60601",265000.0
1238,5,5,5500,"537 W Grant Place Chicago, IL 60614",3500000.0
1239,4,3,3500,"415 E North Water Street 1906 Chicago, IL 60611",1675000.0
1240,3,3,1728,"823 S Oakley Boulevard Chicago, IL 60612",825000.0
1241,4,3,2450,"2604 W Farwell Avenue Chicago, IL 60645",789000.0
1242,3,2,2000,"1111 S Wabash Avenue 3002 Chicago, IL 60605",770000.0
1243,3,2,2300,"1652 W Ogden Avenue 4 Chicago, IL 60612",699000.0
1244,2,2,1159,"234 W Polk Street 2905 Chicago, IL 60607",630000.0
1245,2,2,1817,"400 W Ontario Street 1603 Chicago, IL 60654",589900.0
1246,4,3,2900,"4815 N Melvina Avenue Chicago, IL 60630",579900.0
1247,3,2,1600,"4335 N Kenmore Avenue 202 Chicago, IL 60613",510000.0
1248,2,2,1040,"3021 N Elbridge Avenue Chicago, IL 60618",509900.0
1249,3,2,2296,"5649 N Crescent Avenue Chicago, IL 60631",475000.0
1250,3,2,1546,"3406 W MEDILL Avenue 1 Chicago, IL 60647",435000.0
1251,2,2,1257,"1250 S Michigan Avenue 1209 Chicago, IL 60605",424500.0
1252,3,2,1170,"4724 S Luna Avenue Chicago, IL 60638",409900.0
1253,3,1,1482,"9911 S CLAREMONT Avenue Chicago, IL 60643",379000.0
1254,1,1,850,"420 E Waterside Drive 714 Chicago, IL 60601",375000.0
1255,3,2,1800,"6607 N Newgard Avenue 2S Chicago, IL 60626",374900.0
1256,1,1,930,"420 E Waterside Drive 711 Chicago, IL 60601",353000.0
1257,3,2,2800,"1062 W 108th Street Chicago, IL 60643",342000.0
1258,2,3,2000,"5555 N Sheridan Road 815 Chicago, IL 60640",339900.0
1259,2,2,1400,"4200 N Marine Drive 1106 Chicago, IL 60613",335000.0
1260,1,1,875,"1560 N Sandburg Terrace 1703J Chicago, IL 60610",329000.0
1261,4,2,1500,"4711 W 82nd Place Chicago, IL 60652",325000.0
1262,3,1,1468,"958 N Latrobe Avenue Chicago, IL 60651",319000.0
1263,4,1,1667,"5033 N Cumberland Avenue Norridge, IL 60706",309900.0
1264,4,2,1610,"4718 W 115th Place Alsip, IL 60803",284900.0
1265,4,2,1400,"3633 W 64th Place Chicago, IL 60629",269000.0
1266,2,1,1008,"3800 S 56th Court Cicero, IL 60804",255000.0
1267,3,2,1040,"11607 S Aberdeen Street Chicago, IL 60643",254900.0
1268,3,2,2076,"10315 S Green Street Chicago, IL 60643",235000.0
1269,3,1,1078,"14437 S Emerald Avenue Riverdale, IL 60827",193000.0
1270,4,2,1628,"1449 W 71st Street Chicago, IL 60636",175000.0
1271,4,2,735,"5747 S Elizabeth Street Chicago, IL 60636",165000.0
1272,2,2,1152,"8344 S Ada Street Chicago, IL 60620",150000.0
1273,3,1,1020,"9631 S Avenue L Chicago, IL 60617",149900.0
1274,2,1,1050,"9525 S KEDZIE Avenue 2A Evergreen Park, IL 60805",145000.0
1275,1,1,600,"2334 N Harlem Avenue 2F Elmwood Park, IL 60707",130000.0
1276,3,2,1250,"7223 S Euclid Avenue 3C Chicago, IL 60649",110000.0
1277,2,2,1700,"626 W Grace 3E Chicago, IL 60613",549000.0
1278,3,1,1008,"5954 W Newport Avenue Chicago, IL 60634",325000.0
1279,4,1,1636,"1702 N Lawndale Avenue Chicago, IL 60647",299000.0
1280,2,2,1340,"1930 N Harlem Avenue Unit 201 Elmwood Park, IL 60707",264900.0
1281,1,1,1125,"40 E 9th Street Unit 1518 Chicago, IL 60605",249000.0
1282,3,2,1185,"9822 S Muskegon Ave Chicago, IL 60617",224900.0
1283,4,2,3125,"6634 S Aberdeen Street Chicago, IL 60621",200000.0
1284,2,1,1000,"6750 N Newgard Avenue Unit 1 Chicago, IL 60626",184987.0
1285,2,1,1088,"10535 S Corliss Chicago, IL 60628",165000.0
1286,4,2,3125,"8406 S Kingston Avenue Chicago, IL 60617",165000.0
1287,4,4,5566,"400 W Huron Street 501 Chicago, IL 60654",5999999.0
1288,4,4,4500,"6043 N Kilbourn Avenue Chicago, IL 60646",2400000.0
1289,5,4,5157,"2611 N Magnolia Avenue Chicago, IL 60614",1975000.0
1290,4,4,4000,"2023 W Churchill Street Chicago, IL 60647",1399000.0
1291,3,3,2783,"107 S Aberdeen Street Chicago, IL 60607",1200000.0
1292,3,3,3700,"3618 N Richmond Street Chicago, IL 60618",1099000.0
1293,4,3,3900,"1233 N Paulina Street 1 Chicago, IL 60622",1099000.0
1294,3,2,2297,"55 W Delaware Place 506 Chicago, IL 60610",900000.0
1295,3,2,1758,"130 N Garland Court 5003 Chicago, IL 60602",755000.0
1296,2,2,1300,"125 S Green Street 803A Chicago, IL 60607",660000.0
1297,2,2,1516,"1235 S Prairie Avenue 904 Chicago, IL 60605",599000.0
1298,3,2,1650,"3653 W Barry Avenue 3E Chicago, IL 60618",579000.0
1299,3,3,2484,"1919 W 107th Street Chicago, IL 60643",557000.0
1300,3,2,1800,"814 W Roscoe Street 1SE Chicago, IL 60657",550000.0
1301,2,2,1400,"550 N KINGSBURY Street 419 Chicago, IL 60654",549995.0
1302,2,2,1287,"1758 W Cullerton Street 3 Chicago, IL 60608",449000.0
1303,2,2,2077,"7450 N Ottawa Avenue Chicago, IL 60631",440000.0
1304,5,2,4224,"4248 N Menard Avenue Chicago, IL 60634",430000.0
1305,3,2,960,"4143 N Drake Avenue Chicago, IL 60618",385000.0
1306,4,3,3780,"7919 S Francisco Avenue Chicago, IL 60652",369900.0
1307,3,1,1769,"3741 N Osceola Avenue Chicago, IL 60634",340000.0
1308,1,2,1500,"2457 W Grenshaw Street A Chicago, IL 60612",299500.0
1309,2,3,2000,"8629 1/2 W Foster Avenue 1A Chicago, IL 60656",289000.0
1310,3,3,2157,"8044 S Woodlawn Avenue Chicago, IL 60619",285000.0
1311,1,1,795,"565 W QUINCY Street 1304 Chicago, IL 60661",279900.0
1312,3,2,1058,"47 W 81st Street Chicago, IL 60620",279900.0
1313,3,2,1460,"3121 W Washington Boulevard 2 Chicago, IL 60612",263000.0
1314,1,1,925,"100 E Walton Street 26D Chicago, IL 60611",249999.0
1315,1,1,800,"1111 S Wabash Avenue 1106 Chicago, IL 60605",239999.0
1316,4,2,2200,"12245 S Wallace Street Chicago, IL 60628",225000.0
1317,3,1,1631,"8218 S Kingston Avenue Chicago, IL 60617",220000.0
1318,3,2,1872,"2242 E 100th Street Chicago, IL 60617",184500.0
1319,2,2,1200,"4232 W 77th Street 206 Chicago, IL 60652",179000.0
1320,2,1,900,"13531 S Avenue M Chicago, IL 60633",174900.0
1321,1,1,900,"6833 N Kedzie Avenue 1010 Chicago, IL 60645",149900.0
1322,2,2,1750,"1755 E 55th Street 503 Chicago, IL 60615",145000.0
1323,3,2,1344,"8429 S Ada Street Chicago, IL 60620",135000.0
1324,1,1,474,"3812 W 47th Street 2R Chicago, IL 60632",99900.0
1325,4,2,1828,"11356 S Stewart Avenue Chicago, IL 60628",80000.0
1326,1,1,700,"1122 W Catalpa Avenue 805 Chicago, IL 60640",
1327,1,1,882,"1255 S State Street Unit 1913 #1913 Chicago, IL 60605",269900.0
1328,3,2,1400,"450 E Bowen Avenue Unit 2W Chicago, IL 60653",267900.0
1329,1,1,860,"6171 N Sheridan Road Unit 2204 Chicago, IL 60660",168000.0
1330,3,1,1288,"10616 S Peoria Street Chicago, IL 60643",109000.0
1331,2,2,1306,"125 E 13th Street , 1113 Chicago, IL 60605",469900.0
1332,3,2,1550,"5111 S Cornell Avenue , 1 Chicago, IL 60615",212000.0
1333,2,1,1198,"9252 S Sacramento Avenue Evergreen Park, IL 60805",164900.0
1334,5,5,5500,"209 E Lake Shore Drive 8W Chicago, IL 60611",2295000.0
1335,3,3,2600,"334 N JEFFERSON Street D Chicago, IL 60661",999000.0
1336,2,2,1500,"1122 W Armitage Avenue 202 Chicago, IL 60614",725000.0
1337,3,3,3000,"3920 N Lake Shore Drive 9S Chicago, IL 60613",669000.0
1338,2,2,1500,"1300 N Lake Shore Drive 20C Chicago, IL 60610",549000.0
1339,3,2,1707,"4820 S Lotus Avenue Chicago, IL 60638",529000.0
1340,2,2,1369,"88 W SCHILLER Street 2301-03 Chicago, IL 60610",465000.0
1341,4,3,2075,"3529 S 54th Avenue Cicero, IL 60804",459999.0
1342,2,1,2000,"3530 N LAKE SHORE Drive 6B Chicago, IL 60657",449500.0
1343,2,2,1150,"320 E 21st Street 810 Chicago, IL 60616",430000.0
1344,3,2,1500,"6301 N Sheridan Road 11R Chicago, IL 60660",405000.0
1345,2,2,1185,"600 N Dearborn Street 1211 Chicago, IL 60654",399000.0
1346,3,2,1027,"3759 N Pioneer Avenue Chicago, IL 60634",365000.0
1347,3,2,1142,"7246 W Pensacola Avenue Norridge, IL 60706",364900.0
1348,3,1,1416,"4534 N Saint Louis Avenue Chicago, IL 60625",349900.0
1349,4,3,1212,"10821 S Eberhart Avenue Chicago, IL 60628",316000.0
1350,4,3,1800,"7015 S Indiana Avenue Chicago, IL 60637",305000.0
1351,3,2,2400,"1225 S Kolin Avenue Chicago, IL 60623",299900.0
1352,2,2,1166,"5050 Oconto Avenue Harwood Heights, IL 60706",295000.0
1353,1,1,723,"400 N LaSalle Drive 3912 Chicago, IL 60654",289900.0
1354,2,2,1171,"3450 S Halsted Street 512 Chicago, IL 60608",283900.0
1355,4,1,1400,"7218 S Sawyer Avenue Chicago, IL 60629",279900.0
1356,2,2,1150,"4343 N Clarendon Avenue 1102 Chicago, IL 60613",279000.0
1357,1,1,850,"70 W Huron Street 2604 Chicago, IL 60654",260000.0
1358,5,2,2400,"6821 S Campbell Avenue Chicago, IL 60629",250000.0
1359,2,2,2000,"10112 S PRAIRIE Avenue Chicago, IL 60628",245000.0
1360,3,1,1284,"9150 S Burnside Avenue Chicago, IL 60619",229900.0
1361,4,3,1600,"3905 W 64TH Street Chicago, IL 60632",229900.0
1362,1,1,850,"21 W Goethe Street 8A Chicago, IL 60610",220888.0
1363,3,1,1340,"3159 W Palisades Drive Merrionette Park, IL 60803",219900.0
1364,1,1,900,"6157 N Sheridan Road 21L Chicago, IL 60660",174900.0
1365,2,2,1100,"3900 W 95th Street 303 Evergreen Park, IL 60805",155000.0
1366,3,1,1200,"330 E 117th Street Chicago, IL 60628",124900.0
1367,3,1,1104,"13833 S Edbrooke Avenue Riverdale, IL 60827",
1368,3,1,1040,"11241 S Green Bay Avenue Chicago, IL 60617",205000.0
1369,6,4,4000,"1410 N State Parkway Unit 27A Chicago, IL 60610",1750000.0
1370,3,2,1797,"7125 N Osceola Avenue Chicago, IL 60631",615000.0
1371,2,2,1225,"770 W Gladys Avenue 501 Chicago, IL 60661",439000.0
1372,6,1,2500,"5627 N Neva Avenue Chicago, IL 60631",425000.0
1373,3,2,5040,"6233 S Merrimac Avenue Chicago, IL 60638",359500.0
1374,3,1,1199,"5116 S Narragansett Avenue Chicago, IL 60638",310000.0
1375,3,2,2210,"8816 S Constance Avenue Chicago, IL 60617",310000.0
1376,3,2,2200,"4832 S Indiana Avenue 101 Chicago, IL 60615",299000.0
1377,2,2,1150,"6617 S Ingleside Avenue Unit 4S Chicago, IL 60637",199900.0
1378,2,2,3500,"1017 W Washington Boulevard 2J Chicago, IL 60607",1850000.0
1379,4,3,3322,"5316 N Bowmanville Avenue Chicago, IL 60625",1125000.0
1380,2,2,2221,"1322 S Wabash Avenue PH6 Chicago, IL 60605",710000.0
1381,4,3,2215,"4929 N NATCHEZ Avenue Chicago, IL 60656",649000.0
1382,5,3,2800,"6730 S KILDARE Avenue Chicago, IL 60629",379900.0
1383,2,2,1200,"1525 S Sangamon Street 317-P Chicago, IL 60608",375000.0
1384,1,1,1050,"201 E Chestnut Street 11C Chicago, IL 60611",325000.0
1385,3,1,1200,"6328 S Kostner Avenue Chicago, IL 60629",319900.0
1386,4,2,2330,"4354 S Greenwood Avenue 1 Chicago, IL 60653",309000.0
1387,4,2,2081,"3756 W 85th Place Chicago, IL 60652",269900.0
1388,1,1,717,"30 E Huron Street 1206 Chicago, IL 60611",229000.0
1389,2,1,1000,"6446 N Claremont Avenue 3 Chicago, IL 60645",178900.0
1390,2,1,800,"6139 W 64th Place 303 Chicago, IL 60638",167500.0
1391,2,1,1090,"1231 E 53rd Street 3E Chicago, IL 60615",160000.0
1392,3,1,1120,"11658 S Ada Street Chicago, IL 60643",279900.0
1393,3,2,1587,"8537 S Kingston Avenue Chicago, IL 60617",225000.0
1394,3,3,2143,"1128 W Adams Street 5E Chicago, IL 60607",1199900.0
1395,5,3,2258,"1306 W Winona Street Chicago, IL 60640",849900.0
1396,2,2,1647,"340 E Randolph Street 2902 Chicago, IL 60601",699999.0
1397,6,4,2562,"939 N Massasoit Avenue Chicago, IL 60651",699900.0
1398,4,3,2200,"4646 N BEACON Avenue 204 Chicago, IL 60640",659000.0
1399,3,3,3300,"9444 S Longwood Drive Chicago, IL 60643",649500.0
1400,2,2,1550,"1151 W Washington Boulevard 136 Chicago, IL 60607",648000.0
1401,4,3,2000,"4028 N Octavia Avenue Norridge, IL 60706",545000.0
1402,3,2,2120,"5831 N Central Park Avenue Chicago, IL 60659",497770.0
1403,4,2,2100,"606 E 33RD Place Chicago, IL 60616",469900.0
1404,3,2,1100,"7509 N Octavia Avenue Chicago, IL 60631",469000.0
1405,4,3,1596,"2635 N 73rd Avenue Elmwood Park, IL 60707",449000.0
1406,2,2,1500,"3180 N Lake Shore Drive 21C Chicago, IL 60657",434500.0
1407,4,1,2800,"1853 N Rutherford Avenue Chicago, IL 60707",430000.0
1408,1,1,966,"1609 N Cleveland Avenue Chicago, IL 60614",429000.0
1409,3,1,1445,"7435 W Howard Street Chicago, IL 60631",419000.0
1410,3,2,2261,"1315 N Pulaski Road Chicago, IL 60651",399999.0
1411,3,2,1700,"3311 W Belle Plaine Avenue Chicago, IL 60618",399900.0
1412,3,1,1086,"6041 W Melrose Street Chicago, IL 60634",375000.0
1413,2,2,1150,"2970 N Lake Shore Drive 7A Chicago, IL 60657",339000.0
1414,2,2,1200,"1525 S Sangamon Street 309 Chicago, IL 60608",325000.0
1415,1,2,1035,"1727 S Indiana Avenue 422 Chicago, IL 60616",310000.0
1416,1,1,1000,"1250 S Indiana Avenue 905 Chicago, IL 60605",299999.0
1417,7,3,2097,"9133 S Drexel Avenue Chicago, IL 60619",299900.0
1418,2,2,1100,"5953 N Kenmore Avenue 104 Chicago, IL 60660",275000.0
1419,1,1,950,"70 W Huron Street 2409 Chicago, IL 60654",269900.0
1420,1,1,725,"300 N State Street 5130 Chicago, IL 60654",265000.0
1421,1,1,957,"4170 N Marine Drive 17M Chicago, IL 60613",254900.0
1422,1,1,650,"400 E RANDOLPH Street 1002 Chicago, IL 60601",242400.0
1423,2,2,1197,"5018 S Morgan Street Chicago, IL 60609",190000.0
1424,4,2,1376,"4208 W Iowa Street Chicago, IL 60651",189900.0
1425,1,1,950,"2501 W Touhy Avenue 401 Chicago, IL 60645",179900.0
1426,3,1,1700,"5618 S Prairie Avenue 3 Chicago, IL 60637",155000.0
1427,3,2,1187,"8220 S Perry Avenue Chicago, IL 60620",115000.0
1428,2,1,1000,"7036 S Merrill Avenue GN Chicago, IL 60649",65000.0
1429,3,2,3200,"800 N Michigan Avenue Unit 3902 Chicago, IL 60611",2995000.0
1430,4,2,2200,"7648 W Catalpa Avenue Chicago, IL 60656",529000.0
1431,2,2,1200,"6759 W Forest Preserve Avenue Unit 201 Chicago, IL 60634",279000.0
1432,4,2,1100,"7336 S Dorchester Avenue Chicago, IL 60619",238999.0
1433,1,1,900,"2800 N Lake Shore Dr 715 Chicago, IL 60657",200000.0
1434,1,1,1000,"1058 N Parkside Avenue Chicago, IL 60651",75000.0
1435,2,1,1330,"Chicago, IL 60646",479000.0
1436,4,4,3660,"900 W Washington Boulevard 202 Chicago, IL 60607",3550000.0
1437,5,3,3750,"2725 W Chanay Street Chicago, IL 60647",1497500.0
1438,5,3,5800,"4545 N Manor Avenue Chicago, IL 60625",1425000.0
1439,2,2,1251,"211 N Harbor Drive 1304 Chicago, IL 60601",1125000.0
1440,4,3,3400,"2424 W Fletcher Street Chicago, IL 60618",1099999.0
1441,3,2,2250,"2221 N Leavitt Street 3E Chicago, IL 60647",995000.0
1442,3,2,2750,"1030 W WRIGHTWOOD Avenue C Chicago, IL 60614",949000.0
1443,4,2,2300,"3518 W Wolfram Street 1 Chicago, IL 60618",779950.0
1444,2,2,2000,"2413 W Fullerton Avenue 3 Chicago, IL 60647",674500.0
1445,5,2,2545,"9145 S Pleasant Avenue Chicago, IL 60643",640000.0
1446,2,2,1650,"1419 W BELMONT Avenue 4 Chicago, IL 60657",615000.0
1447,4,2,2455,"2629 W Birchwood Avenue Chicago, IL 60645",599900.0
